# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testMethod

# Run progress: 0.00% complete, ETA 01:30:00
# Fork: 1 of 10
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op
Iteration  30: 40.282 ms/op
Iteration  31: 40.396 ms/op
Iteration  32: 40.478 ms/op
Iteration  33: 40.088 ms/op
Iteration  34: 40.354 ms/op
Iteration  35: 40.123 ms/op
Iteration  36: 40.833 ms/op
Iteration  37: 40.289 ms/op
Iteration  38: 40.068 ms/op
Iteration  39: 40.775 ms/op
Iteration  40: 41.118 ms/op

# Run progress: 62.22% complete, ETA 00:34:47
# Fork: 7 of 10
# Warmup Iteration   1: 44.658 ms/op
# Warmup Iteration   2: 40.862 ms/op
# Warmup Iteration   3: 41.069 ms/op
# Warmup Iteration   4: 42.064 ms/op
# Warmup Iteration   5: 40.923 ms/op
# Warmup Iteration   6: 40.482 ms/op
# Warmup Iteration   7: 40.829 ms/op
# Warmup Iteration   8: 40.773 ms/op
# Warmup Iteration   9: 40.175 ms/op
# Warmup Iteration  10: 40.565 ms/op
# Warmup Iteration  11: 40.244 ms/op
# Warmup Iteration  12: 40.310 ms/op
# Warmup Iteration  13: 40.793 ms/op
# Warmup Iteration  14: 40.601 ms/op
# Warmup Iteration  15: 40.481 ms/op
# Warmup Iteration  16: 40.423 ms/op
# Warmup Iteration  17: 40.105 ms/op
# Warmup Iteration  18: 41.533 ms/op
# Warmup Iteration  19: 40.650 ms/op
# Warmup Iteration  20: 40.148 ms/op
Iteration   1: 40.087 ms/op
Iteration   2: 40.480 ms/op
Iteration   3: 40.257 ms/op
Iteration   4: 40.162 ms/op
Iteration   5: 40.234 ms/op
Iteration   6: 40.518 ms/op
Iteration   7: 40.718 ms/op
Iteration   8: 40.411 ms/op
Iteration   9: 40.053 ms/op
Iteration  10: 41.840 ms/op
Iteration  11: 40.517 ms/op
Iteration  12: 40.213 ms/op
Iteration  13: 41.361 ms/op
Iteration  14: 40.167 ms/op
Iteration  15: 41.473 ms/op
Iteration  16: 40.161 ms/op
Iteration  17: 40.508 ms/op
Iteration  18: 40.259 ms/op
Iteration  19: 40.495 ms/op
Iteration  20: 40.273 ms/op
Iteration  21: 40.267 ms/op
Iteration  22: 40.087 ms/op
Iteration  23: 40.413 ms/op
Iteration  24: 40.155 ms/op
Iteration  25: 40.270 ms/op
Iteration  26: 40.378 ms/op
Iteration  27: 40.197 ms/op
Iteration  28: 41.371 ms/op
Iteration  29: 40.498 ms/op
Iteration  30: 40.161 ms/op
Iteration  31: 40.273 ms/op
Iteration  32: 41.128 ms/op
Iteration  33: 40.555 ms/op
Iteration  34: 40.649 ms/op
Iteration  35: 40.459 ms/op
Iteration  36: 40.374 ms/op
Iteration  37: 42.409 ms/op
Iteration  38: 40.526 ms/op
Iteration  39: 40.741 ms/op
Iteration  40: 40.303 ms/op

# Run progress: 63.33% complete, ETA 00:33:45
# Fork: 8 of 10
# Warmup Iteration   1: 45.043 ms/op
# Warmup Iteration   2: 41.774 ms/op
# Warmup Iteration   3: 41.534 ms/op
# Warmup Iteration   4: 41.257 ms/op
# Warmup Iteration   5: 41.423 ms/op
# Warmup Iteration   6: 40.169 ms/op
# Warmup Iteration   7: 40.889 ms/op
# Warmup Iteration   8: 40.452 ms/op
# Warmup Iteration   9: 40.147 ms/op
# Warmup Iteration  10: 41.234 ms/op
# Warmup Iteration  11: 40.156 ms/op
# Warmup Iteration  12: 40.357 ms/op
# Warmup Iteration  13: 40.778 ms/op
# Warmup Iteration  14: 40.387 ms/op
# Warmup Iteration  15: 40.124 ms/op
# Warmup Iteration  16: 41.228 ms/op
# Warmup Iteration  17: 39.954 ms/op
# Warmup Iteration  18: 40.087 ms/op
# Warmup Iteration  19: 42.412 ms/op
# Warmup Iteration  20: 39.993 ms/op
Iteration   1: 39.935 ms/op
Iteration   2: 40.350 ms/op
Iteration   3: 41.219 ms/op
Iteration   4: 40.042 ms/op
Iteration   5: 40.222 ms/op
Iteration   6: 41.914 ms/op
Iteration   7: 40.095 ms/op
Iteration   8: 40.057 ms/op
Iteration   9: 40.090 ms/op
Iteration  10: 40.061 ms/op
Iteration  11: 40.065 ms/op
Iteration  12: 40.263 ms/op
Iteration  13: 40.339 ms/op
Iteration  14: 40.211 ms/op
Iteration  15: 41.218 ms/op
Iteration  16: 39.924 ms/op
Iteration  17: 39.982 ms/op
Iteration  18: 40.350 ms/op
Iteration  19: 40.063 ms/op
Iteration  20: 40.442 ms/op
Iteration  21: 41.315 ms/op
Iteration  22: 40.348 ms/op
Iteration  23: 40.839 ms/op
Iteration  24: 40.089 ms/op
Iteration  25: 40.200 ms/op
Iteration  26: 40.008 ms/op
Iteration  27: 39.916 ms/op
Iteration  28: 41.162 ms/op
Iteration  29: 39.991 ms/op
Iteration  30: 40.036 ms/op
Iteration  31: 39.964 ms/op
Iteration  32: 40.216 ms/op
Iteration  33: 39.889 ms/op
Iteration  34: 40.818 ms/op
Iteration  35: 39.920 ms/op
Iteration  36: 40.356 ms/op
Iteration  37: 39.967 ms/op
Iteration  38: 40.191 ms/op
Iteration  39: 40.075 ms/op
Iteration  40: 40.181 ms/op

# Run progress: 64.44% complete, ETA 00:32:44
# Fork: 9 of 10
# Warmup Iteration   1: 46.253 ms/op
# Warmup Iteration   2: 42.288 ms/op
# Warmup Iteration   3: 41.305 ms/op
# Warmup Iteration   4: 40.916 ms/op
# Warmup Iteration   5: 41.372 ms/op
# Warmup Iteration   6: 40.119 ms/op
# Warmup Iteration   7: 40.868 ms/op
# Warmup Iteration   8: 40.923 ms/op
# Warmup Iteration   9: 40.444 ms/op
# Warmup Iteration  10: 40.951 ms/op
# Warmup Iteration  11: 40.056 ms/op
# Warmup Iteration  12: 40.125 ms/op
# Warmup Iteration  13: 40.818 ms/op
# Warmup Iteration  14: 40.154 ms/op
# Warmup Iteration  15: 40.221 ms/op
# Warmup Iteration  16: 40.419 ms/op
# Warmup Iteration  17: 39.990 ms/op
# Warmup Iteration  18: 39.998 ms/op
# Warmup Iteration  19: 41.703 ms/op
# Warmup Iteration  20: 40.068 ms/op
Iteration   1: 40.145 ms/op
Iteration   2: 40.006 ms/op
Iteration   3: 40.161 ms/op
Iteration   4: 40.051 ms/op
Iteration   5: 40.015 ms/op
Iteration   6: 40.205 ms/op
Iteration   7: 40.092 ms/op
Iteration   8: 40.201 ms/op
Iteration   9: 41.226 ms/op
Iteration  10: 40.075 ms/op
Iteration  11: 40.123 ms/op
Iteration  12: 40.594 ms/op
Iteration  13: 40.420 ms/op
Iteration  14: 40.553 ms/op
Iteration  15: 40.104 ms/op
Iteration  16: 40.111 ms/op
Iteration  17: 40.539 ms/op
Iteration  18: 40.522 ms/op
Iteration  19: 40.143 ms/op
Iteration  20: 41.502 ms/op
Iteration  21: 40.409 ms/op
Iteration  22: 40.280 ms/op
Iteration  23: 40.029 ms/op
Iteration  24: 40.373 ms/op
Iteration  25: 40.048 ms/op
Iteration  26: 41.336 ms/op
Iteration  27: 39.853 ms/op
Iteration  28: 40.763 ms/op
Iteration  29: 40.330 ms/op
Iteration  30: 41.552 ms/op
Iteration  31: 40.053 ms/op
Iteration  32: 40.471 ms/op
Iteration  33: 40.149 ms/op
Iteration  34: 40.861 ms/op
Iteration  35: 39.927 ms/op
Iteration  36: 40.394 ms/op
Iteration  37: 40.483 ms/op
Iteration  38: 39.989 ms/op
Iteration  39: 40.617 ms/op
Iteration  40: 40.372 ms/op

# Run progress: 65.56% complete, ETA 00:31:42
# Fork: 10 of 10
# Warmup Iteration   1: 45.824 ms/op
# Warmup Iteration   2: 42.333 ms/op
# Warmup Iteration   3: 41.687 ms/op
# Warmup Iteration   4: 42.477 ms/op
# Warmup Iteration   5: 41.374 ms/op
# Warmup Iteration   6: 40.214 ms/op
# Warmup Iteration   7: 40.836 ms/op
# Warmup Iteration   8: 40.722 ms/op
# Warmup Iteration   9: 40.224 ms/op
# Warmup Iteration  10: 40.577 ms/op
# Warmup Iteration  11: 40.211 ms/op
# Warmup Iteration  12: 40.356 ms/op
# Warmup Iteration  13: 41.767 ms/op
# Warmup Iteration  14: 40.293 ms/op
# Warmup Iteration  15: 40.123 ms/op
# Warmup Iteration  16: 40.228 ms/op
# Warmup Iteration  17: 40.204 ms/op
# Warmup Iteration  18: 40.113 ms/op
# Warmup Iteration  19: 40.216 ms/op
# Warmup Iteration  20: 40.732 ms/op
Iteration   1: 40.194 ms/op
Iteration   2: 40.347 ms/op
Iteration   3: 40.899 ms/op
Iteration   4: 40.213 ms/op
Iteration   5: 40.175 ms/op
Iteration   6: 40.209 ms/op
Iteration   7: 40.332 ms/op
Iteration   8: 40.260 ms/op
Iteration   9: 40.301 ms/op
Iteration  10: 40.200 ms/op
Iteration  11: 40.139 ms/op
Iteration  12: 40.223 ms/op
Iteration  13: 40.222 ms/op
Iteration  14: 40.204 ms/op
Iteration  15: 40.370 ms/op
Iteration  16: 40.349 ms/op
Iteration  17: 40.387 ms/op
Iteration  18: 40.278 ms/op
Iteration  19: 40.090 ms/op
Iteration  20: 40.199 ms/op
Iteration  21: 40.155 ms/op
Iteration  22: 40.372 ms/op
Iteration  23: 40.067 ms/op
Iteration  24: 40.309 ms/op
Iteration  25: 40.379 ms/op
Iteration  26: 40.344 ms/op
Iteration  27: 40.307 ms/op
Iteration  28: 43.107 ms/op
Iteration  29: 40.361 ms/op
Iteration  30: 40.815 ms/op
Iteration  31: 40.131 ms/op
Iteration  32: 40.383 ms/op
Iteration  33: 40.125 ms/op
Iteration  34: 40.776 ms/op
Iteration  35: 40.229 ms/op
Iteration  36: 40.247 ms/op
Iteration  37: 41.107 ms/op
Iteration  38: 40.067 ms/op
Iteration  39: 40.495 ms/op
Iteration  40: 40.382 ms/op


Result "io.github.robertbachmann.scryptbenchmark.MyBenchmark.testScryptBouncyCastle4":
  40.348 ±(99.9%) 0.070 ms/op [Average]
  (min, avg, max) = (39.853, 40.348, 43.107), stdev = 0.419
  CI (99.9%): [40.279, 40.418] (assumes normal distribution)


# JMH 1.18 (released 16 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testScryptBouncyCastle5

# Run progress: 66.67% complete, ETA 00:30:41
# Fork: 1 of 10
# Warmup Iteration   1: 40.052 ms/op
# Warmup Iteration   2: 36.843 ms/op
# Warmup Iteration   3: 36.436 ms/op
# Warmup Iteration   4: 36.397 ms/op
# Warmup Iteration   5: 36.149 ms/op
# Warmup Iteration   6: 36.403 ms/op
# Warmup Iteration   7: 36.560 ms/op
# Warmup Iteration   8: 36.105 ms/op
# Warmup Iteration   9: 36.240 ms/op
# Warmup Iteration  10: 35.991 ms/op
# Warmup Iteration  11: 36.428 ms/op
# Warmup Iteration  12: 36.571 ms/op
# Warmup Iteration  13: 36.008 ms/op
# Warmup Iteration  14: 36.464 ms/op
# Warmup Iteration  15: 36.134 ms/op
# Warmup Iteration  16: 35.940 ms/op
# Warmup Iteration  17: 37.251 ms/op
# Warmup Iteration  18: 35.941 ms/op
# Warmup Iteration  19: 36.065 ms/op
# Warmup Iteration  20: 36.708 ms/op
Iteration   1: 35.990 ms/op
Iteration   2: 36.761 ms/op
Iteration   3: 36.195 ms/op
Iteration   4: 36.178 ms/op
Iteration   5: 36.219 ms/op
Iteration   6: 36.211 ms/op
Iteration   7: 36.252 ms/op
Iteration   8: 36.023 ms/op
Iteration   9: 36.005 ms/op
Iteration  10: 36.375 ms/op
Iteration  11: 36.219 ms/op
Iteration  12: 36.310 ms/op
Iteration  13: 35.994 ms/op
Iteration  14: 36.049 ms/op
Iteration  15: 36.109 ms/op
Iteration  16: 37.516 ms/op
Iteration  17: 36.396 ms/op
Iteration  18: 36.276 ms/op
Iteration  19: 36.137 ms/op
Iteration  20: 36.077 ms/op
Iteration  21: 36.148 ms/op
Iteration  22: 36.100 ms/op
Iteration  23: 36.028 ms/op
Iteration  24: 36.448 ms/op
Iteration  25: 36.156 ms/op
Iteration  26: 36.030 ms/op
Iteration  27: 37.122 ms/op
Iteration  28: 36.015 ms/op
Iteration  29: 36.081 ms/op
Iteration  30: 36.181 ms/op
Iteration  31: 36.097 ms/op
Iteration  32: 36.122 ms/op
Iteration  33: 36.271 ms/op
Iteration  34: 36.408 ms/op
Iteration  35: 36.691 ms/op
Iteration  36: 36.261 ms/op
Iteration  37: 36.058 ms/op
Iteration  38: 36.836 ms/op
Iteration  39: 36.058 ms/op
Iteration  40: 37.642 ms/op

# Run progress: 67.78% complete, ETA 00:29:39
# Fork: 2 of 10
# Warmup Iteration   1: 40.258 ms/op
# Warmup Iteration   2: 36.483 ms/op
# Warmup Iteration   3: 36.468 ms/op
# Warmup Iteration   4: 36.478 ms/op
# Warmup Iteration   5: 36.232 ms/op
# Warmup Iteration   6: 36.541 ms/op
# Warmup Iteration   7: 36.576 ms/op
# Warmup Iteration   8: 36.279 ms/op
# Warmup Iteration   9: 36.465 ms/op
# Warmup Iteration  10: 36.182 ms/op
# Warmup Iteration  11: 36.225 ms/op
# Warmup Iteration  12: 36.759 ms/op
# Warmup Iteration  13: 36.116 ms/op
# Warmup Iteration  14: 36.199 ms/op
# Warmup Iteration  15: 37.081 ms/op
# Warmup Iteration  16: 36.273 ms/op
# Warmup Iteration  17: 36.202 ms/op
# Warmup Iteration  18: 36.990 ms/op
# Warmup Iteration  19: 36.278 ms/op
# Warmup Iteration  20: 36.335 ms/op
Iteration   1: 36.074 ms/op
Iteration   2: 36.274 ms/op
Iteration   3: 36.324 ms/op
Iteration   4: 36.102 ms/op
Iteration   5: 36.018 ms/op
Iteration   6: 36.367 ms/op
Iteration   7: 36.038 ms/op
Iteration   8: 36.199 ms/op
Iteration   9: 36.179 ms/op
Iteration  10: 36.073 ms/op
Iteration  11: 36.038 ms/op
Iteration  12: 36.249 ms/op
Iteration  13: 36.228 ms/op
Iteration  14: 36.040 ms/op
Iteration  15: 36.147 ms/op
Iteration  16: 36.067 ms/op
Iteration  17: 36.139 ms/op
Iteration  18: 36.019 ms/op
Iteration  19: 36.090 ms/op
Iteration  20: 36.153 ms/op
Iteration  21: 36.081 ms/op
Iteration  22: 36.112 ms/op
Iteration  23: 36.176 ms/op
Iteration  24: 36.090 ms/op
Iteration  25: 36.262 ms/op
Iteration  26: 36.030 ms/op
Iteration  27: 36.353 ms/op
Iteration  28: 36.191 ms/op
Iteration  29: 36.131 ms/op
Iteration  30: 36.216 ms/op
Iteration  31: 37.262 ms/op
Iteration  32: 36.222 ms/op
Iteration  33: 36.476 ms/op
Iteration  34: 36.198 ms/op
Iteration  35: 36.520 ms/op
Iteration  36: 36.087 ms/op
Iteration  37: 36.208 ms/op
Iteration  38: 38.290 ms/op
Iteration  39: 36.106 ms/op
Iteration  40: 36.156 ms/op

# Run progress: 68.89% complete, ETA 00:28:38
# Fork: 3 of 10
# Warmup Iteration   1: 42.974 ms/op
# Warmup Iteration   2: 36.767 ms/op
# Warmup Iteration   3: 37.221 ms/op
# Warmup Iteration   4: 36.564 ms/op
# Warmup Iteration   5: 37.248 ms/op
# Warmup Iteration   6: 36.267 ms/op
# Warmup Iteration   7: 36.616 ms/op
# Warmup Iteration   8: 35.991 ms/op
# Warmup Iteration   9: 37.074 ms/op
# Warmup Iteration  10: 35.960 ms/op
# Warmup Iteration  11: 35.975 ms/op
# Warmup Iteration  12: 36.528 ms/op
# Warmup Iteration  13: 36.284 ms/op
# Warmup Iteration  14: 36.037 ms/op
# Warmup Iteration  15: 37.158 ms/op
# Warmup Iteration  16: 36.006 ms/op
# Warmup Iteration  17: 35.917 ms/op
# Warmup Iteration  18: 36.463 ms/op
# Warmup Iteration  19: 35.994 ms/op
# Warmup Iteration  20: 36.790 ms/op
Iteration   1: 36.012 ms/op
Iteration   2: 36.073 ms/op
Iteration   3: 36.236 ms/op
Iteration   4: 36.066 ms/op
Iteration   5: 36.224 ms/op
Iteration   6: 36.154 ms/op
Iteration   7: 35.915 ms/op
Iteration   8: 36.063 ms/op
Iteration   9: 36.137 ms/op
Iteration  10: 36.066 ms/op
Iteration  11: 36.132 ms/op
Iteration  12: 36.175 ms/op
Iteration  13: 36.192 ms/op
Iteration  14: 36.105 ms/op
Iteration  15: 36.140 ms/op
Iteration  16: 37.119 ms/op
Iteration  17: 36.022 ms/op
Iteration  18: 36.104 ms/op
Iteration  19: 35.868 ms/op
Iteration  20: 36.072 ms/op
Iteration  21: 36.019 ms/op
Iteration  22: 36.130 ms/op
Iteration  23: 35.915 ms/op
Iteration  24: 36.683 ms/op
Iteration  25: 35.969 ms/op
Iteration  26: 36.866 ms/op
Iteration  27: 36.114 ms/op
Iteration  28: 36.238 ms/op
Iteration  29: 36.033 ms/op
Iteration  30: 37.771 ms/op
Iteration  31: 36.098 ms/op
Iteration  32: 36.138 ms/op
Iteration  33: 35.917 ms/op
Iteration  34: 36.025 ms/op
Iteration  35: 36.035 ms/op
Iteration  36: 36.021 ms/op
Iteration  37: 36.078 ms/op
Iteration  38: 36.957 ms/op
Iteration  39: 35.889 ms/op
Iteration  40: 36.582 ms/op

# Run progress: 70.00% complete, ETA 00:27:36
# Fork: 4 of 10
# Warmup Iteration   1: 42.606 ms/op
# Warmup Iteration   2: 36.422 ms/op
# Warmup Iteration   3: 36.801 ms/op
# Warmup Iteration   4: 36.389 ms/op
# Warmup Iteration   5: 36.408 ms/op
# Warmup Iteration   6: 36.413 ms/op
# Warmup Iteration   7: 36.954 ms/op
# Warmup Iteration   8: 35.943 ms/op
# Warmup Iteration   9: 36.355 ms/op
# Warmup Iteration  10: 35.995 ms/op
# Warmup Iteration  11: 36.132 ms/op
# Warmup Iteration  12: 36.567 ms/op
# Warmup Iteration  13: 36.049 ms/op
# Warmup Iteration  14: 36.026 ms/op
# Warmup Iteration  15: 36.531 ms/op
# Warmup Iteration  16: 35.962 ms/op
# Warmup Iteration  17: 35.954 ms/op
# Warmup Iteration  18: 36.062 ms/op
# Warmup Iteration  19: 35.888 ms/op
# Warmup Iteration  20: 36.158 ms/op
Iteration   1: 36.212 ms/op
Iteration   2: 36.002 ms/op
Iteration   3: 36.324 ms/op
Iteration   4: 36.041 ms/op
Iteration   5: 36.039 ms/op
Iteration   6: 36.953 ms/op
Iteration   7: 36.070 ms/op
Iteration   8: 36.191 ms/op
Iteration   9: 35.996 ms/op
Iteration  10: 36.031 ms/op
Iteration  11: 35.932 ms/op
Iteration  12: 36.025 ms/op
Iteration  13: 37.380 ms/op
Iteration  14: 35.996 ms/op
Iteration  15: 37.706 ms/op
Iteration  16: 36.011 ms/op
Iteration  17: 36.090 ms/op
Iteration  18: 35.985 ms/op
Iteration  19: 36.048 ms/op
Iteration  20: 38.301 ms/op
Iteration  21: 35.868 ms/op
Iteration  22: 36.138 ms/op
Iteration  23: 35.991 ms/op
Iteration  24: 35.940 ms/op
Iteration  25: 36.183 ms/op
Iteration  26: 36.127 ms/op
Iteration  27: 35.960 ms/op
Iteration  28: 36.076 ms/op
Iteration  29: 36.002 ms/op
Iteration  30: 36.186 ms/op
Iteration  31: 35.948 ms/op
Iteration  32: 36.208 ms/op
Iteration  33: 36.021 ms/op
Iteration  34: 36.308 ms/op
Iteration  35: 36.113 ms/op
Iteration  36: 36.151 ms/op
Iteration  37: 36.048 ms/op
Iteration  38: 35.959 ms/op
Iteration  39: 36.054 ms/op
Iteration  40: 36.478 ms/op

# Run progress: 71.11% complete, ETA 00:26:35
# Fork: 5 of 10
# Warmup Iteration   1: 45.358 ms/op
# Warmup Iteration   2: 36.544 ms/op
# Warmup Iteration   3: 36.453 ms/op
# Warmup Iteration   4: 36.252 ms/op
# Warmup Iteration   5: 36.484 ms/op
# Warmup Iteration   6: 36.470 ms/op
# Warmup Iteration   7: 36.557 ms/op
# Warmup Iteration   8: 36.031 ms/op
# Warmup Iteration   9: 36.406 ms/op
# Warmup Iteration  10: 35.988 ms/op
# Warmup Iteration  11: 36.202 ms/op
# Warmup Iteration  12: 37.387 ms/op
# Warmup Iteration  13: 35.994 ms/op
# Warmup Iteration  14: 36.456 ms/op
# Warmup Iteration  15: 38.926 ms/op
# Warmup Iteration  16: 35.934 ms/op
# Warmup Iteration  17: 35.931 ms/op
# Warmup Iteration  18: 36.979 ms/op
# Warmup Iteration  19: 35.886 ms/op
# Warmup Iteration  20: 36.309 ms/op
Iteration   1: 36.124 ms/op
Iteration   2: 36.195 ms/op
Iteration   3: 39.686 ms/op
Iteration   4: 35.932 ms/op
Iteration   5: 35.965 ms/op
Iteration   6: 37.636 ms/op
Iteration   7: 35.902 ms/op
Iteration   8: 35.958 ms/op
Iteration   9: 35.972 ms/op
Iteration  10: 35.884 ms/op
Iteration  11: 36.010 ms/op
Iteration  12: 36.384 ms/op
Iteration  13: 36.009 ms/op
Iteration  14: 35.958 ms/op
Iteration  15: 35.982 ms/op
Iteration  16: 35.956 ms/op
Iteration  17: 37.320 ms/op
Iteration  18: 36.047 ms/op
Iteration  19: 36.072 ms/op
Iteration  20: 36.136 ms/op
Iteration  21: 36.052 ms/op
Iteration  22: 36.002 ms/op
Iteration  23: 36.033 ms/op
Iteration  24: 35.888 ms/op
Iteration  25: 36.532 ms/op
Iteration  26: 36.030 ms/op
Iteration  27: 36.023 ms/op
Iteration  28: 35.986 ms/op
Iteration  29: 36.195 ms/op
Iteration  30: 36.026 ms/op
Iteration  31: 36.418 ms/op
Iteration  32: 36.081 ms/op
Iteration  33: 36.071 ms/op
Iteration  34: 36.055 ms/op
Iteration  35: 36.362 ms/op
Iteration  36: 36.191 ms/op
Iteration  37: 36.077 ms/op
Iteration  38: 37.232 ms/op
Iteration  39: 35.896 ms/op
Iteration  40: 36.084 ms/op

# Run progress: 72.22% complete, ETA 00:25:33
# Fork: 6 of 10
# Warmup Iteration   1: 40.083 ms/op
# Warmup Iteration   2: 37.490 ms/op
# Warmup Iteration   3: 36.402 ms/op
# Warmup Iteration   4: 36.860 ms/op
# Warmup Iteration   5: 37.304 ms/op
# Warmup Iteration   6: 36.423 ms/op
# Warmup Iteration   7: 36.570 ms/op
# Warmup Iteration   8: 35.971 ms/op
# Warmup Iteration   9: 36.502 ms/op
# Warmup Iteration  10: 36.028 ms/op
# Warmup Iteration  11: 36.067 ms/op
# Warmup Iteration  12: 36.305 ms/op
# Warmup Iteration  13: 36.001 ms/op
# Warmup Iteration  14: 36.115 ms/op
# Warmup Iteration  15: 36.156 ms/op
# Warmup Iteration  16: 35.932 ms/op
# Warmup Iteration  17: 35.908 ms/op
# Warmup Iteration  18: 35.975 ms/op
# Warmup Iteration  19: 35.968 ms/op
# Warmup Iteration  20: 36.868 ms/op
Iteration   1: 35.976 ms/op
Iteration   2: 36.011 ms/op
Iteration   3: 36.104 ms/op
Iteration   4: 36.022 ms/op
Iteration   5: 36.005 ms/op
Iteration   6: 36.022 ms/op
Iteration   7: 35.908 ms/op
Iteration   8: 36.846 ms/op
Iteration   9: 36.003 ms/op
Iteration  10: 36.506 ms/op
Iteration  11: 35.945 ms/op
Iteration  12: 36.960 ms/op
Iteration  13: 36.240 ms/op
Iteration  14: 35.989 ms/op
Iteration  15: 36.164 ms/op
Iteration  16: 36.076 ms/op
Iteration  17: 36.244 ms/op
Iteration  18: 36.093 ms/op
Iteration  19: 36.235 ms/op
Iteration  20: 36.072 ms/op
Iteration  21: 36.144 ms/op
Iteration  22: 36.095 ms/op
Iteration  23: 36.195 ms/op
Iteration  24: 36.093 ms/op
Iteration  25: 36.254 ms/op
Iteration  26: 36.068 ms/op
Iteration  27: 36.128 ms/op
Iteration  28: 36.116 ms/op
Iteration  29: 35.894 ms/op
Iteration  30: 36.375 ms/op
Iteration  31: 36.043 ms/op
Iteration  32: 36.894 ms/op
Iteration  33: 36.745 ms/op
Iteration  34: 36.179 ms/op
Iteration  35: 36.898 ms/op
Iteration  36: 36.075 ms/op
Iteration  37: 36.010 ms/op
Iteration  38: 35.963 ms/op
Iteration  39: 36.084 ms/op
Iteration  40: 36.076 ms/op

# Run progress: 73.33% complete, ETA 00:24:32
# Fork: 7 of 10
# Warmup Iteration   1: 40.439 ms/op
# Warmup Iteration   2: 36.572 ms/op
# Warmup Iteration   3: 36.354 ms/op
# Warmup Iteration   4: 36.530 ms/op
# Warmup Iteration   5: 36.685 ms/op
# Warmup Iteration   6: 36.643 ms/op
# Warmup Iteration   7: 36.445 ms/op
# Warmup Iteration   8: 35.937 ms/op
# Warmup Iteration   9: 36.494 ms/op
# Warmup Iteration  10: 36.115 ms/op
# Warmup Iteration  11: 36.353 ms/op
# Warmup Iteration  12: 36.605 ms/op
# Warmup Iteration  13: 35.994 ms/op
# Warmup Iteration  14: 36.088 ms/op
# Warmup Iteration  15: 36.046 ms/op
# Warmup Iteration  16: 36.124 ms/op
# Warmup Iteration  17: 37.433 ms/op
# Warmup Iteration  18: 36.059 ms/op
# Warmup Iteration  19: 36.157 ms/op
# Warmup Iteration  20: 36.569 ms/op
Iteration   1: 36.034 ms/op
Iteration   2: 35.967 ms/op
Iteration   3: 36.254 ms/op
Iteration   4: 36.025 ms/op
Iteration   5: 36.595 ms/op
Iteration   6: 36.272 ms/op
Iteration   7: 36.202 ms/op
Iteration   8: 36.017 ms/op
Iteration   9: 36.665 ms/op
Iteration  10: 36.130 ms/op
Iteration  11: 36.278 ms/op
Iteration  12: 36.032 ms/op
Iteration  13: 36.054 ms/op
Iteration  14: 36.028 ms/op
Iteration  15: 37.001 ms/op
Iteration  16: 35.974 ms/op
Iteration  17: 36.537 ms/op
Iteration  18: 36.240 ms/op
Iteration  19: 36.147 ms/op
Iteration  20: 36.424 ms/op
Iteration  21: 36.021 ms/op
Iteration  22: 36.154 ms/op
Iteration  23: 37.000 ms/op
Iteration  24: 36.687 ms/op
Iteration  25: 36.363 ms/op
Iteration  26: 36.153 ms/op
Iteration  27: 36.132 ms/op
Iteration  28: 36.559 ms/op
Iteration  29: 39.260 ms/op
Iteration  30: 36.041 ms/op
Iteration  31: 36.041 ms/op
